Date,Open,High,Low,Close,Adj Close,Volume
2016-07-27,28.549999,28.750000,28.200001,28.400000,28.400000,3961695
2016-07-28,28.500000,28.549999,28.000000,28.100000,28.100000,6188822
2016-07-29,28.100000,28.299999,27.900000,27.950001,27.950001,3357510
2016-08-01,28.100000,28.200001,27.000000,27.500000,27.500000,4704010
2016-08-02,27.500000,27.600000,26.900000,27.000000,27.000000,4168401
2016-08-03,27.000000,27.100000,26.250000,26.400000,26.400000,4508686
2016-08-04,26.799999,26.900000,26.150000,26.299999,26.299999,4244962
2016-08-05,26.450001,27.400000,26.200001,27.100000,27.100000,12228314
2016-08-08,27.400000,28.299999,27.200001,28.000000,28.000000,7083263
2016-08-09,28.000000,28.600000,27.299999,27.600000,27.600000,11446142
2016-08-10,27.500000,27.850000,26.750000,26.850000,26.850000,7402189
2016-08-11,26.799999,27.350000,26.500000,27.150000,27.150000,3742856
2016-08-12,27.450001,27.450001,26.600000,26.850000,26.850000,2837263
2016-08-16,27.150000,27.250000,26.400000,27.100000,27.100000,3928164
2016-08-17,27.000000,27.950001,26.850000,27.750000,27.750000,4258276
2016-08-18,27.799999,28.049999,27.500000,27.549999,27.549999,3391984
2016-08-19,27.600000,28.200001,27.500000,28.000000,28.000000,4525020
2016-08-22,28.100000,28.350000,27.600000,28.200001,28.200001,4146704
2016-08-23,28.150000,28.350000,27.750000,27.900000,27.900000,2779301
2016-08-24,27.950001,28.150000,27.750000,28.049999,28.049999,1899071
2016-08-25,28.049999,28.350000,26.950001,27.350000,27.350000,21019064
2016-08-26,27.500000,27.650000,26.750000,27.100000,27.100000,3597960
2016-08-29,27.049999,27.299999,26.750000,27.150000,27.150000,1938931
2016-08-30,27.299999,27.700001,27.200001,27.549999,27.549999,2361839
2016-08-31,27.600000,28.100000,27.250000,27.650000,27.650000,5261945
2016-09-01,27.799999,27.850000,26.600000,26.900000,26.900000,4420180
2016-09-02,27.000000,27.350000,26.799999,27.200001,27.200001,2426508
2016-09-06,27.200001,27.600000,27.000000,27.100000,27.100000,3321212
2016-09-07,27.299999,27.700001,27.100000,27.400000,27.400000,3648468
2016-09-08,27.450001,27.850000,27.299999,27.700001,27.700001,3216834
2016-09-09,28.100000,29.350000,27.799999,28.850000,28.850000,16223977
2016-09-12,28.200001,28.700001,27.100000,27.400000,27.400000,6097334
2016-09-14,27.500000,27.850000,27.200001,27.700001,27.700001,3297873
2016-09-15,27.750000,27.900000,27.350000,27.500000,27.500000,2113966
2016-09-16,27.750000,28.049999,27.100000,27.650000,27.650000,7968511
2016-09-19,27.650000,27.900000,27.450001,27.650000,27.650000,2503703
2016-09-20,28.000000,28.200001,27.700001,27.850000,27.850000,3299753
2016-09-21,27.750000,28.100000,27.500000,27.650000,27.650000,2047289
2016-09-22,28.000000,28.049999,27.549999,27.900000,27.900000,2858814
2016-09-23,27.900000,28.200001,27.700001,27.799999,27.799999,3468418
2016-09-26,27.799999,28.000000,27.450001,27.500000,27.500000,2005120
2016-09-27,27.600000,27.750000,27.250000,27.350000,27.350000,2352067
2016-09-28,27.299999,27.600000,27.299999,27.350000,27.350000,2776011
2016-09-29,27.450001,27.650000,24.799999,25.049999,25.049999,9492886
2016-09-30,25.100000,25.200001,24.600000,24.900000,24.900000,10570312
2016-10-03,25.150000,25.750000,25.100000,25.650000,25.650000,4165012
2016-10-04,25.650000,26.049999,25.600000,25.750000,25.750000,3477005
2016-10-05,25.950001,26.049999,25.650000,25.700001,25.700001,2715935
2016-10-06,25.900000,26.400000,25.250000,25.400000,25.400000,5161300
2016-10-07,25.400000,26.100000,25.200001,25.900000,25.900000,11783813
2016-10-10,25.950001,26.250000,25.750000,25.900000,25.900000,2942515
2016-10-13,25.799999,25.850000,25.000000,25.200001,25.200001,4404589
2016-10-14,25.350000,26.200001,25.250000,26.049999,26.049999,10051152
2016-10-17,26.150000,26.900000,25.500000,26.500000,26.500000,13293803
2016-10-18,26.700001,27.150000,26.500000,26.650000,26.650000,12067234
2016-10-19,26.650000,27.350000,26.600000,27.049999,27.049999,13151366
2016-10-20,27.150000,27.799999,27.100000,27.650000,27.650000,12525001
2016-10-21,27.600000,27.850000,27.400000,27.700001,27.700001,5931567
2016-10-24,27.950001,28.200001,26.700001,26.950001,26.950001,15065741
2016-10-25,26.950001,27.100000,25.600000,25.799999,25.799999,24281634
2016-10-26,25.900000,26.600000,25.700001,25.950001,25.950001,7422824
2016-10-27,26.000000,27.250000,25.700001,26.799999,26.799999,119562566
2016-10-28,26.299999,27.650000,26.150000,27.350000,27.350000,17439525
2016-11-01,27.299999,27.650000,27.049999,27.150000,27.150000,6203431
2016-11-02,26.900000,26.950001,26.450001,26.549999,26.549999,4950453
2016-11-03,26.450001,26.950001,26.150000,26.250000,26.250000,4680606
2016-11-04,26.350000,26.650000,25.200001,25.350000,25.350000,7184973
2016-11-07,25.750000,26.350000,25.600000,25.799999,25.799999,5186127
2016-11-08,26.000000,26.049999,25.549999,25.900000,25.900000,3897645
2016-11-09,24.200001,24.850000,23.150000,24.600000,24.600000,11174979
2016-11-10,25.500000,26.299999,25.150000,25.850000,25.850000,6827381
2016-11-11,25.750000,25.750000,24.850000,25.100000,25.100000,5230827
2016-11-15,25.000000,25.200001,24.200001,24.350000,24.350000,5384464
2016-11-16,24.500000,24.799999,24.000000,24.049999,24.049999,3179227
2016-11-17,24.150000,24.900000,24.000000,24.450001,24.450001,3567506
2016-11-18,24.500000,24.750000,24.299999,24.549999,24.549999,1890044
2016-11-21,24.600000,25.000000,23.650000,23.900000,23.900000,3997073
2016-11-22,24.000000,24.250000,23.700001,24.000000,24.000000,3315745
2016-11-23,24.299999,24.900000,24.000000,24.700001,24.700001,6519299
2016-11-24,24.700001,24.700001,23.750000,24.049999,24.049999,7691698
2016-11-25,24.549999,24.700001,24.250000,24.450001,24.450001,2893807
2016-11-28,24.450001,27.450001,24.400000,27.250000,27.250000,22439112
2016-11-29,27.250000,28.549999,26.850000,28.299999,28.299999,22269136
2016-11-30,28.500000,28.900000,28.000000,28.700001,28.700001,16057621
2016-12-01,28.700001,29.750000,28.250000,29.100000,29.100000,16697840
2016-12-02,29.000000,29.650000,28.450001,29.150000,29.150000,13615538
2016-12-05,29.000000,31.600000,28.850000,31.100000,31.100000,20036205
2016-12-06,32.049999,32.650002,31.700001,32.250000,32.250000,22469935
2016-12-07,32.250000,34.049999,31.150000,31.799999,31.799999,38412048
2016-12-08,32.150002,32.349998,31.299999,31.750000,31.750000,11056079
2016-12-09,31.900000,32.200001,31.400000,31.799999,31.799999,6699626
2016-12-12,32.049999,32.849998,31.500000,32.000000,32.000000,8088219
2016-12-13,32.000000,32.549999,31.650000,32.299999,32.299999,6566075
2016-12-14,32.400002,32.500000,31.799999,31.850000,31.850000,3890544
2016-12-15,31.500000,32.849998,31.400000,32.599998,32.599998,10015714
2016-12-16,32.900002,32.900002,31.799999,31.950001,31.950001,6202817
2016-12-19,31.950001,32.200001,31.400000,31.500000,31.500000,5288911
2016-12-20,31.750000,31.850000,30.100000,30.350000,30.350000,6760350
2016-12-21,30.500000,31.150000,30.350000,30.549999,30.549999,3608885
2016-12-22,30.500000,30.549999,29.200001,29.350000,29.350000,6118477
2016-12-23,29.500000,29.700001,28.650000,29.150000,29.150000,8273969
2016-12-26,29.150000,29.200001,27.750000,27.900000,27.900000,5153924
2016-12-27,28.000000,29.500000,27.299999,28.549999,28.549999,6931697
2016-12-28,28.799999,29.350000,28.400000,28.850000,28.850000,5836584
2016-12-29,28.850000,30.500000,28.750000,30.200001,30.200001,9591318
2016-12-30,30.299999,30.700001,29.900000,30.049999,30.049999,15449242
2017-01-02,30.049999,30.799999,29.100000,30.600000,30.600000,15128286
2017-01-03,30.750000,30.950001,30.200001,30.650000,30.650000,4458540
2017-01-04,30.850000,31.799999,30.750000,31.650000,31.650000,9124470
2017-01-05,31.650000,32.750000,31.650000,32.599998,32.599998,7912151
2017-01-06,32.700001,33.099998,32.099998,32.700001,32.700001,9754559
2017-01-09,32.849998,33.000000,32.349998,32.900002,32.900002,4950934
2017-01-10,33.000000,33.650002,32.900002,33.500000,33.500000,7483093
2017-01-11,34.099998,35.250000,33.799999,35.150002,35.150002,12512471
2017-01-12,35.349998,36.950001,34.200001,36.450001,36.450001,21478291
2017-01-13,36.450001,37.049999,35.750000,36.150002,36.150002,12810423
2017-01-16,36.150002,36.900002,35.700001,36.150002,36.150002,8874649
2017-01-17,36.400002,37.299999,35.950001,37.000000,37.000000,10535800
2017-01-18,37.400002,38.150002,37.099998,37.849998,37.849998,14686482
2017-01-19,37.549999,38.900002,37.549999,38.750000,38.750000,14886361
2017-01-20,38.700001,39.049999,33.900002,34.349998,34.349998,38401489
2017-01-23,33.799999,35.099998,33.500000,34.750000,34.750000,20240104
2017-01-24,34.799999,35.400002,34.650002,35.200001,35.200001,11106566
2017-01-25,35.099998,35.599998,34.700001,35.349998,35.349998,9405503
2017-01-27,35.750000,37.349998,35.500000,36.599998,36.599998,14043729
2017-01-30,36.599998,36.599998,35.150002,36.049999,36.049999,7780021
2017-01-31,36.049999,37.500000,35.950001,36.250000,36.250000,13522484
2017-02-01,36.500000,37.049999,35.150002,36.799999,36.799999,15202434
2017-02-02,36.849998,37.599998,36.299999,37.000000,37.000000,11564558
2017-02-03,37.000000,37.450001,36.099998,36.650002,36.650002,5814865
2017-02-06,36.849998,37.599998,36.700001,37.200001,37.200001,6158224
2017-02-07,37.200001,37.200001,36.099998,36.450001,36.450001,3741289
2017-02-08,36.750000,37.049999,35.849998,36.700001,36.700001,3271722
2017-02-09,37.000000,37.650002,36.250000,36.750000,36.750000,12223702
2017-02-10,36.950001,37.099998,36.450001,36.599998,36.599998,4516786
2017-02-13,36.799999,37.200001,35.700001,36.349998,36.349998,6031761
2017-02-14,36.549999,36.599998,35.849998,36.049999,36.049999,5699012
2017-02-15,35.950001,36.049999,34.250000,34.650002,34.650002,10004512
2017-02-16,34.900002,35.349998,34.349998,35.099998,35.099998,4118381
2017-02-17,35.299999,35.650002,34.349998,34.849998,34.849998,4955545
2017-02-20,34.849998,36.099998,34.650002,35.799999,35.799999,7092863
2017-02-21,35.599998,35.900002,35.299999,35.750000,35.750000,5616746
2017-02-22,35.750000,37.700001,35.700001,36.700001,36.700001,9119397
2017-02-23,36.700001,38.599998,36.049999,38.299999,38.299999,18395992
2017-02-27,38.549999,39.299999,38.400002,38.700001,38.700001,8398621
2017-02-28,38.599998,39.200001,38.299999,38.599998,38.599998,3993530
2017-03-01,38.750000,39.049999,38.200001,38.599998,38.599998,4782698
2017-03-02,38.650002,38.900002,36.500000,36.700001,36.700001,5014938
2017-03-03,36.799999,37.400002,36.299999,37.049999,37.049999,3243224
2017-03-06,37.099998,38.900002,36.900002,38.549999,38.549999,6301171
2017-03-07,39.950001,41.299999,39.150002,40.450001,40.450001,27114706
2017-03-08,40.500000,40.549999,38.150002,38.500000,38.500000,13102839
2017-03-09,38.500000,38.549999,37.349998,37.849998,37.849998,8906889
2017-03-10,38.099998,39.200001,38.000000,38.299999,38.299999,7767138
2017-03-14,40.000000,40.500000,39.200001,39.500000,39.500000,11383212
2017-03-15,39.049999,39.400002,38.650002,38.900002,38.900002,10180963
2017-03-16,38.900002,40.000000,38.900002,39.900002,39.900002,9915635
2017-03-17,40.150002,40.349998,39.200001,39.549999,39.549999,8885252
2017-03-20,39.750000,41.099998,39.099998,40.299999,40.299999,17813256
2017-03-21,40.349998,40.500000,39.349998,39.950001,39.950001,8941213
2017-03-22,39.650002,39.900002,39.049999,39.400002,39.400002,4346738
2017-03-23,39.349998,40.099998,39.299999,39.950001,39.950001,6163182
2017-03-24,39.950001,40.299999,39.299999,39.450001,39.450001,6540757
2017-03-27,39.450001,39.599998,38.849998,39.150002,39.150002,4916983
2017-03-28,39.500000,40.599998,39.150002,39.900002,39.900002,9950138
2017-03-29,40.099998,40.450001,39.900002,40.000000,40.000000,5290631
2017-03-30,40.250000,40.400002,39.700001,39.900002,39.900002,14718463
2017-03-31,40.299999,40.400002,39.799999,39.900002,39.900002,5868951
2017-04-03,40.150002,41.150002,39.849998,40.700001,40.700001,8398643
2017-04-05,40.750000,42.599998,40.750000,42.150002,42.150002,13506880
2017-04-06,42.349998,44.650002,42.200001,44.299999,44.299999,18849013
2017-04-07,44.549999,44.549999,43.349998,43.650002,43.650002,8906844
2017-04-10,44.950001,45.200001,43.549999,44.250000,44.250000,9812763
2017-04-11,44.349998,46.349998,35.400002,37.200001,37.200001,124933481
2017-04-12,36.400002,36.549999,32.900002,33.900002,33.900002,71876373
2017-04-13,33.299999,33.799999,31.700001,32.900002,32.900002,59070070
2017-04-17,32.799999,33.799999,32.650002,32.900002,32.900002,29471386
2017-04-18,32.900002,34.799999,32.900002,33.250000,33.250000,40907218
2017-04-19,33.200001,33.799999,32.799999,33.099998,33.099998,17441817
2017-04-20,33.099998,33.500000,32.950001,33.049999,33.049999,8099485
2017-04-21,33.150002,33.450001,32.500000,32.700001,32.700001,9588545
2017-04-24,32.700001,33.599998,32.700001,33.250000,33.250000,10703618
2017-04-25,33.349998,33.599998,32.900002,32.950001,32.950001,7713638
2017-04-26,33.299999,33.299999,32.250000,32.700001,32.700001,12496679
2017-04-27,32.950001,33.099998,32.450001,32.700001,32.700001,17881436
2017-04-28,33.000000,33.150002,32.450001,33.000000,33.000000,8986064
2017-05-02,33.299999,33.349998,32.299999,32.500000,32.500000,8234086
2017-05-03,32.450001,32.650002,30.650000,30.950001,30.950001,18082157
2017-05-04,31.100000,31.200001,30.600000,30.650000,30.650000,6690276
2017-05-05,30.650000,30.650000,29.799999,29.950001,29.950001,10300925
2017-05-08,30.000000,31.150000,29.750000,30.950001,30.950001,7333605
2017-05-09,31.000000,31.450001,30.950001,31.200001,31.200001,6176401
2017-05-10,31.200001,31.600000,30.850000,31.100000,31.100000,5131328
2017-05-11,31.200001,31.350000,30.700001,30.850000,30.850000,5614068
2017-05-12,30.950001,31.049999,30.150000,30.250000,30.250000,5506721
2017-05-15,30.400000,30.500000,30.100000,30.250000,30.250000,2666848
2017-05-16,30.350000,33.650002,30.350000,32.849998,32.849998,39322702
2017-05-17,32.950001,33.750000,32.450001,33.099998,33.099998,27368209
2017-05-18,32.799999,32.849998,31.700001,31.900000,31.900000,9833756
2017-05-19,33.250000,33.250000,32.000000,32.400002,32.400002,12551755
2017-05-22,32.700001,32.799999,31.100000,31.450001,31.450001,6438711
2017-05-23,31.250000,31.250000,29.700001,29.850000,29.850000,8810234
2017-05-24,29.900000,30.000000,27.850000,28.000000,28.000000,15417083
2017-05-25,28.000000,28.950001,27.400000,28.650000,28.650000,12744420
2017-05-26,28.549999,29.650000,28.299999,28.900000,28.900000,11266349
2017-05-29,26.650000,28.500000,26.350000,26.700001,26.700001,20070770
2017-05-30,26.600000,27.700001,25.850000,27.350000,27.350000,13584241
2017-05-31,27.600000,28.150000,27.150000,27.700001,27.700001,12954263
2017-06-01,27.750000,28.350000,26.750000,26.950001,26.950001,7640715
2017-06-02,27.200001,27.450001,26.900000,27.200001,27.200001,7471650
2017-06-05,27.299999,27.450001,26.750000,26.799999,26.799999,4881688
2017-06-06,26.799999,27.450001,26.549999,27.250000,27.250000,11028116
2017-06-07,27.850000,28.000000,27.200001,27.350000,27.350000,9992617
2017-06-08,27.450001,27.450001,26.850000,26.900000,26.900000,5149689
2017-06-09,27.000000,27.000000,26.450001,26.799999,26.799999,5559464
2017-06-12,26.750000,28.350000,26.500000,27.799999,27.799999,11146080
2017-06-13,27.799999,28.000000,27.299999,27.450001,27.450001,8127530
2017-06-14,27.200001,28.000000,26.850000,27.700001,27.700001,8415127
2017-06-15,27.350000,28.150000,27.350000,27.600000,27.600000,6877768
2017-06-16,27.750000,28.200001,27.400000,27.549999,27.549999,8534829
2017-06-19,27.600000,27.799999,27.100000,27.200001,27.200001,4458620
2017-06-20,27.250000,27.650000,27.150000,27.350000,27.350000,4201552
2017-06-21,27.299999,27.600000,27.100000,27.200001,27.200001,3627154
2017-06-22,27.299999,27.799999,27.100000,27.299999,27.299999,5214723
2017-06-23,27.450001,27.450001,26.600000,26.799999,26.799999,5710483
2017-06-27,26.850000,27.250000,26.450001,27.100000,27.100000,6211034
2017-06-28,27.100000,28.450001,26.750000,28.250000,28.250000,12240267
2017-06-29,28.700001,29.400000,28.350000,29.100000,29.100000,11046987
2017-06-30,29.200001,30.100000,28.700001,29.799999,29.799999,11179263
2017-07-03,29.799999,30.250000,29.549999,29.700001,29.700001,7592476
2017-07-04,29.799999,30.000000,28.650000,28.850000,28.850000,5333314
2017-07-05,28.150000,28.850000,28.150000,28.700001,28.700001,3769956
2017-07-06,28.500000,28.700001,28.200001,28.299999,28.299999,4195974
2017-07-07,28.100000,28.700001,28.100000,28.400000,28.400000,4743322
2017-07-10,29.000000,30.000000,29.000000,29.799999,29.799999,3800336
2017-07-11,30.000000,30.450001,29.049999,29.250000,29.250000,9189547
2017-07-12,29.250000,29.650000,29.200001,29.400000,29.400000,5712613
2017-07-13,29.549999,30.650000,29.299999,30.250000,30.250000,10622284
2017-07-14,30.500000,30.500000,29.549999,29.700001,29.700001,5040875
2017-07-17,29.900000,30.250000,29.650000,30.049999,30.049999,4420791
2017-07-18,29.700001,30.500000,29.600000,29.900000,29.900000,4804360
2017-07-19,30.000000,30.400000,29.850000,30.250000,30.250000,3574063
2017-07-20,30.250000,30.400000,29.850000,29.900000,29.900000,3380732
2017-07-21,29.900000,32.500000,29.850000,32.049999,32.049999,25510747
2017-07-24,32.250000,33.750000,31.650000,33.049999,33.049999,19863273
2017-07-25,33.250000,33.650002,32.900002,33.150002,33.150002,9517433
2017-07-26,33.450001,35.150002,33.250000,34.950001,34.950001,21084557
2017-07-27,35.049999,35.400002,32.700001,33.950001,33.950001,20081010
2017-07-28,34.000000,34.049999,33.099998,33.700001,33.700001,8379771
2017-07-31,33.750000,34.000000,33.250000,33.500000,33.500000,4606408
2017-08-01,33.650002,33.799999,33.250000,33.349998,33.349998,3488648
2017-08-02,33.349998,33.700001,33.000000,33.200001,33.200001,3362906
2017-08-03,33.150002,33.400002,32.049999,32.500000,32.500000,8434608
2017-08-04,32.500000,33.049999,32.000000,32.900002,32.900002,4498049
2017-08-07,33.400002,33.549999,32.599998,32.900002,32.900002,5312933
2017-08-08,33.000000,33.200001,31.200001,31.600000,31.600000,5488733
2017-08-09,31.549999,32.900002,30.799999,31.549999,31.549999,6873075
2017-08-10,31.049999,31.049999,27.650000,28.700001,28.700001,15563130
2017-08-11,27.100000,28.049999,26.000000,27.200001,27.200001,10716095
2017-08-14,27.799999,28.799999,27.350000,28.600000,28.600000,5324506
2017-08-16,28.650000,29.750000,28.400000,29.549999,29.549999,9643033
2017-08-17,29.600000,29.850000,28.500000,28.700001,28.700001,5285095
2017-08-18,28.700001,29.000000,28.100000,28.799999,28.799999,8035722
2017-08-21,29.000000,29.100000,27.750000,27.900000,27.900000,7101688
2017-08-22,27.900000,28.450001,27.600000,27.750000,27.750000,9042178
2017-08-23,27.850000,28.700001,27.799999,28.350000,28.350000,7906237
2017-08-24,28.549999,29.100000,28.400000,28.549999,28.549999,11635039
2017-08-28,29.100000,30.450001,29.000000,30.299999,30.299999,24596908
2017-08-29,30.350000,30.450001,29.600000,29.799999,29.799999,12705445
2017-08-30,30.150000,32.900002,30.100000,32.150002,32.150002,24058760
2017-08-31,32.450001,33.500000,32.099998,33.349998,33.349998,28734096
2017-09-01,33.650002,33.650002,32.400002,32.650002,32.650002,14320944
2017-09-04,32.500000,32.549999,30.400000,30.850000,30.850000,17809991
2017-09-05,30.750000,31.600000,30.650000,31.049999,31.049999,9406995
2017-09-06,30.650000,32.000000,30.299999,31.450001,31.450001,16149623
2017-09-07,31.650000,31.900000,31.150000,31.500000,31.500000,12269889
2017-09-08,31.500000,31.549999,30.600000,30.850000,30.850000,10709989
2017-09-11,31.000000,31.549999,31.000000,31.250000,31.250000,9429467
2017-09-12,31.150000,33.400002,31.150000,33.150002,33.150002,22760784
2017-09-13,33.000000,33.450001,31.650000,31.850000,31.850000,18505610
2017-09-14,32.099998,32.599998,31.100000,32.150002,32.150002,9643528
2017-09-15,32.299999,32.299999,31.299999,31.450001,31.450001,11632789
2017-09-18,31.850000,32.099998,31.450001,31.600000,31.600000,4513335
2017-09-19,31.850000,32.049999,31.100000,31.700001,31.700001,9119322
2017-09-20,32.250000,33.150002,32.049999,32.349998,32.349998,19354675
2017-09-21,32.000000,32.750000,31.150000,32.349998,32.349998,16761064
2017-09-22,32.250000,32.250000,30.250000,30.450001,30.450001,10065127
2017-09-25,30.450001,31.100000,29.549999,30.700001,30.700001,17175396
2017-09-26,30.750000,30.950001,29.950001,30.200001,30.200001,12771752
2017-09-27,30.299999,30.400000,29.000000,29.100000,29.100000,8280207
2017-09-28,29.250000,30.100000,28.799999,29.299999,29.299999,10524208
2017-09-29,29.549999,29.950001,29.450001,29.549999,29.549999,5518065
2017-10-03,29.500000,29.650000,28.650000,29.049999,29.049999,13025628
2017-10-04,28.950001,29.750000,28.950001,29.450001,29.450001,8430499
2017-10-05,29.700001,30.799999,29.500000,30.450001,30.450001,9111745
2017-10-06,30.549999,31.299999,30.549999,30.950001,30.950001,8124142
2017-10-09,30.700001,30.799999,29.850000,30.100000,30.100000,6076888
2017-10-10,30.000000,30.549999,29.650000,29.950001,29.950001,6029322
2017-10-11,30.250000,30.900000,29.549999,30.049999,30.049999,7741920
2017-10-12,30.000000,30.350000,29.700001,30.250000,30.250000,4615959
2017-10-13,30.250000,30.350000,29.900000,30.049999,30.049999,3182649
2017-10-16,30.100000,30.350000,29.600000,29.950001,29.950001,4306285
2017-10-17,29.950001,30.000000,29.650000,29.799999,29.799999,9888109
2017-10-18,30.000000,30.100000,29.100000,29.200001,29.200001,10013170
2017-10-19,29.200001,29.299999,28.900000,29.049999,29.049999,1234156
2017-10-23,29.250000,30.750000,29.100000,30.450001,30.450001,11771082
2017-10-24,30.750000,30.750000,29.900000,30.000000,30.000000,12917453
2017-10-25,30.299999,30.650000,29.799999,30.250000,30.250000,9468323
2017-10-26,30.150000,32.950001,30.000000,32.599998,32.599998,17849234
2017-10-27,32.849998,33.500000,32.150002,32.650002,32.650002,15187662
2017-10-30,32.950001,33.950001,32.650002,33.450001,33.450001,16206469
2017-10-31,33.599998,33.599998,31.950001,32.750000,32.750000,12858464
2017-11-01,32.849998,33.299999,32.400002,32.650002,32.650002,12896000
2017-11-02,33.250000,34.000000,32.750000,33.700001,33.700001,13410630
2017-11-03,34.000000,34.799999,33.599998,34.549999,34.549999,14245522
2017-11-06,34.299999,36.150002,34.299999,35.650002,35.650002,18837772
2017-11-07,35.700001,36.200001,33.250000,33.799999,33.799999,16667140
2017-11-08,34.250000,35.099998,33.500000,33.849998,33.849998,10348933
2017-11-09,34.000000,34.750000,32.700001,34.150002,34.150002,10073179
2017-11-10,34.000000,34.849998,33.650002,34.549999,34.549999,9487614
2017-11-13,36.200001,36.299999,33.549999,33.900002,33.900002,15125860
2017-11-14,33.750000,34.099998,33.299999,33.599998,33.599998,5467973
2017-11-15,33.599998,33.599998,31.299999,32.150002,32.150002,7381150
2017-11-16,32.349998,33.349998,32.049999,33.150002,33.150002,6949042
2017-11-17,33.500000,34.650002,32.700001,34.250000,34.250000,10005457
2017-11-20,34.299999,35.349998,33.700001,35.049999,35.049999,11469306
2017-11-21,35.049999,35.299999,34.000000,34.400002,34.400002,6175775
2017-11-22,34.750000,35.849998,34.299999,35.450001,35.450001,15260851
2017-11-23,35.299999,35.599998,34.650002,35.200001,35.200001,12111046
2017-11-24,35.200001,35.549999,35.000000,35.400002,35.400002,5074819
2017-11-27,35.200001,36.750000,35.000000,36.599998,36.599998,12570518
2017-11-28,36.599998,37.150002,36.150002,36.599998,36.599998,12486335
2017-11-29,36.500000,36.750000,35.650002,36.000000,36.000000,10519185
2017-11-30,35.849998,36.049999,35.200001,35.500000,35.500000,6720465
2017-12-01,35.500000,36.500000,33.799999,34.150002,34.150002,11317212
2017-12-04,34.450001,34.650002,33.250000,33.750000,33.750000,7339806
2017-12-05,33.900002,33.900002,32.500000,33.500000,33.500000,9699469
2017-12-06,33.450001,33.500000,32.500000,32.750000,32.750000,6719426
2017-12-07,32.849998,35.099998,32.599998,34.799999,34.799999,17549669
2017-12-08,35.000000,35.549999,34.750000,34.950001,34.950001,17501687
2017-12-11,35.250000,35.650002,34.450001,35.049999,35.049999,6746456
2017-12-12,34.799999,35.150002,34.349998,34.750000,34.750000,14951388
2017-12-13,34.950001,35.750000,33.750000,34.099998,34.099998,19874996
2017-12-14,34.099998,34.599998,33.450001,34.299999,34.299999,15491349
2017-12-15,35.200001,35.750000,34.700001,35.250000,35.250000,12852646
2017-12-18,34.500000,36.700001,31.850000,35.599998,35.599998,42047762
2017-12-19,35.799999,36.150002,35.000000,35.400002,35.400002,10630914
2017-12-20,35.400002,36.200001,35.099998,35.650002,35.650002,16904511
2017-12-21,35.650002,36.650002,35.349998,36.450001,36.450001,15892205
2017-12-22,36.750000,40.049999,36.549999,38.700001,38.700001,41365978
2017-12-26,39.400002,39.549999,38.849998,39.299999,39.299999,11735053
2017-12-27,39.549999,40.900002,39.099998,40.650002,40.650002,19252725
2017-12-28,41.000000,41.299999,40.150002,40.700001,40.700001,19253735
2017-12-29,40.799999,42.099998,40.599998,41.700001,41.700001,13477195
2018-01-01,41.599998,45.200001,40.900002,42.599998,42.599998,34368848
2018-01-02,42.900002,44.250000,41.400002,43.349998,43.349998,25849963
2018-01-03,43.700001,45.000000,43.599998,44.250000,44.250000,36109485
2018-01-04,44.599998,44.799999,43.750000,44.250000,44.250000,27294014
2018-01-05,44.200001,47.250000,44.200001,46.400002,46.400002,47663047
2018-01-08,47.049999,47.799999,46.500000,46.950001,46.950001,14597285
2018-01-09,47.250000,47.250000,45.049999,46.099998,46.099998,18805004
2018-01-10,46.549999,47.400002,45.599998,46.299999,46.299999,16415241
2018-01-11,46.000000,46.799999,45.549999,46.099998,46.099998,10692905
2018-01-12,46.250000,46.599998,43.250000,44.750000,44.750000,16528799
2018-01-15,44.900002,45.349998,43.900002,44.200001,44.200001,10431743
2018-01-16,44.500000,44.650002,41.599998,42.250000,42.250000,10240202
2018-01-17,42.200001,42.200001,39.750000,40.750000,40.750000,28185993
2018-01-18,40.950001,41.000000,36.250000,36.950001,36.950001,43309803
2018-01-19,36.700001,38.250000,36.049999,38.049999,38.049999,15908701
2018-01-22,38.099998,38.299999,36.599998,37.599998,37.599998,21712302
2018-01-23,37.299999,38.799999,37.299999,38.250000,38.250000,27045728
2018-01-24,37.950001,38.200001,37.150002,37.500000,37.500000,20321364
2018-01-25,37.500000,38.750000,36.650002,38.200001,38.200001,25236607
2018-01-29,38.200001,38.200001,36.799999,37.000000,37.000000,7520511
2018-01-30,36.799999,38.200001,36.000000,37.450001,37.450001,19387251
2018-01-31,37.049999,38.250000,36.099998,36.650002,36.650002,10959615
2018-02-01,36.700001,37.250000,34.700001,36.750000,36.750000,10904549
2018-02-02,36.000000,36.349998,31.950001,32.700001,32.700001,17433690
2018-02-05,31.950001,33.450001,30.150000,32.700001,32.700001,15384812
2018-02-06,31.000000,32.200001,29.450001,31.600000,31.600000,15347398
2018-02-07,32.799999,32.799999,31.600000,32.000000,32.000000,11468909
2018-02-08,32.500000,33.400002,32.150002,32.799999,32.799999,9392734
2018-02-09,32.000000,34.599998,31.500000,33.799999,33.799999,13839094
2018-02-12,34.000000,34.450001,33.299999,34.000000,34.000000,8726014
2018-02-14,34.700001,34.700001,33.150002,33.349998,33.349998,9307687
2018-02-15,33.799999,33.849998,32.500000,33.099998,33.099998,5912780
2018-02-16,33.500000,33.500000,32.000000,32.349998,32.349998,6906543
2018-02-19,32.099998,32.549999,30.750000,31.400000,31.400000,9838366
